grid_id,date,time,gmv,const,cnt_call
OL10F1i680j396,2018/11/19,25,2.554646777,1,0.864203914
OL10F1i680j396,2018/11/19,26,2.869745851,1,1.188561503
OL10F1i680j396,2018/11/19,27,2.546766383,1,1.023848665
OL10F1i680j396,2018/11/19,28,2.790039204,1,1.049189101
OL10F1i680j396,2018/11/19,29,2.41751583,1,0.831261347
OL10F1i680j396,2018/11/19,30,2.479732649,1,0.892078395
OL10F1i680j396,2018/11/19,31,2.374524245,1,0.876874133
OL10F1i680j396,2018/11/19,32,2.060722482,1,0.686820858
OL10F1i680j396,2018/11/19,33,2.407147952,1,0.798318779
OL10F1i680j396,2018/11/19,34,3.329172074,1,1.348206253
OL10F1i680j396,2018/11/19,35,2.490723194,1,1.110006149
OL10F1i680j396,2018/11/19,36,1.872767291,1,0.62600381
OL10F1i680j396,2018/11/19,37,2.499381126,1,1.262048769
OL10F1i680j396,2018/11/19,38,2.086625207,1,0.914884788
OL10F1i680j396,2018/11/19,39,2.037507727,1,0.925020962
OL10F1i680j396,2018/11/19,40,2.106032891,1,0.846465609
OL10F1i680j396,2018/11/19,41,1.954723812,1,0.59812933
OL10F1i680j396,2018/11/19,42,2.014313125,1,0.762842168
OL10F1i680j396,2018/11/19,43,1.593789253,1,0.180012126
OL10F1i680j396,2018/11/19,44,1.528937504,1,0.271237698
OL10F1i680j396,2018/11/19,45,1.547226085,1,0.040639725
OL10F1i680j396,2018/11/19,46,0.843794055,1,-0.547258404
OL10F1i680j396,2018/11/19,47,0.439157201,1,-0.889354298
OL10F1i680j396,2018/11/20,0,0.452502636,1,-0.922296865
OL10F1i680j396,2018/11/20,1,0.277639357,1,-1.137690576
OL10F1i680j396,2018/11/20,2,0.319164971,1,-1.335345982
OL10F1i680j396,2018/11/20,3,0.233744004,1,-1.284665108
OL10F1i680j396,2018/11/20,4,0.22640672,1,-1.411367291
OL10F1i680j396,2018/11/20,5,0.217349942,1,-1.42403751
OL10F1i680j396,2018/11/20,6,0.161690748,1,-1.474718383
OL10F1i680j396,2018/11/20,7,0.131265999,1,-1.535535431
OL10F1i680j396,2018/11/20,8,0.12060429,1,-1.431639641
OL10F1i680j396,2018/11/20,9,0.164876213,1,-1.292267239
OL10F1i680j396,2018/11/20,10,0.293242092,1,-1.304937458
OL10F1i680j396,2018/11/20,11,0.229480805,1,-1.360686418
OL10F1i680j396,2018/11/20,12,0.512387902,1,-0.985647957
OL10F1i680j396,2018/11/20,13,0.719471798,1,-0.347068955
OL10F1i680j396,2018/11/20,14,1.730842764,1,0.253499393
OL10F1i680j396,2018/11/20,15,2.091336047,1,0.633605941
OL10F1i680j396,2018/11/20,16,1.526582614,1,0.177478083
OL10F1i680j396,2018/11/20,17,1.442065416,1,0.058378031
OL10F1i680j396,2018/11/20,18,3.127713394,1,1.697904278
OL10F1i680j396,2018/11/20,19,1.935472059,1,0.669082553
OL10F1i680j396,2018/11/20,20,2.066563033,1,0.752705993
OL10F1i680j396,2018/11/20,21,2.344362565,1,0.783114517
OL10F1i680j396,2018/11/20,22,2.245505999,1,0.707093207
OL10F1i680j396,2018/11/20,23,2.265961715,1,0.745103862
OL10F1i680j396,2018/11/20,24,2.407423749,1,0.808454954
OL10F1i680j396,2018/11/20,25,2.337531264,1,0.745103862
OL10F1i680j396,2018/11/20,26,2.637867726,1,1.069461451
OL10F1i680j396,2018/11/20,27,2.615010446,1,0.970633748
OL10F1i680j396,2018/11/20,28,2.42534849,1,0.816057085
OL10F1i680j396,2018/11/20,29,2.309216369,1,0.547448457
OL10F1i680j396,2018/11/20,30,2.182379047,1,0.67415064
OL10F1i680j396,2018/11/20,31,2.056856008,1,0.633605941
OL10F1i680j396,2018/11/20,32,2.022929687,1,0.587993156
OL10F1i680j396,2018/11/20,33,2.72883223,1,0.841397521
OL10F1i680j396,2018/11/20,34,3.426128818,1,1.474908436
OL10F1i680j396,2018/11/20,35,2.616921938,1,1.04158697
OL10F1i680j396,2018/11/20,36,2.345709732,1,1.097335931
OL10F1i680j396,2018/11/20,37,2.731213638,1,1.692836191
OL10F1i680j396,2018/11/20,38,1.05419283,1,0.096388686
OL10F1i680j396,2018/11/20,39,0.862967311,1,-0.012575192
OL10F1i680j396,2018/11/20,40,0.810938042,1,-0.207696553
OL10F1i680j396,2018/11/20,41,0.719672282,1,-0.344534911
OL10F1i680j396,2018/11/20,42,0.350104189,1,-0.907092603
OL10F1i680j396,2018/11/20,43,0.112884071,1,-1.3480162
OL10F1i680j396,2018/11/20,44,0.322291033,1,-0.955239433
OL10F1i680j396,2018/11/20,45,0.50119369,1,-0.929898996
OL10F1i680j396,2018/11/20,46,0.269923381,1,-0.848809599
OL10F1i680j396,2018/11/20,47,0.145391093,1,-1.183303362
OL10F1i680j396,2018/11/21,0,0.064665055,1,-1.406299204
OL10F1i680j396,2018/11/21,1,0.084996662,1,-1.467116252
OL10F1i680j396,2018/11/21,2,0.081686027,1,-1.446843903
OL10F1i680j396,2018/11/21,3,0.016844886,1,-1.603954609
OL10F1i680j396,2018/11/21,4,0.039317109,1,-1.563409911
OL10F1i680j396,2018/11/21,5,0.053736034,1,-1.563409911
OL10F1i680j396,2018/11/21,6,0.13275849,1,-1.393628986
OL10F1i680j396,2018/11/21,7,0.080233845,1,-1.439241772
OL10F1i680j396,2018/11/21,8,0.097149802,1,-1.45191199
OL10F1i680j396,2018/11/21,9,0.101229489,1,-1.411367291
OL10F1i680j396,2018/11/21,10,0.161182643,1,-1.472184339
OL10F1i680j396,2018/11/21,11,0.223125786,1,-1.358152375
OL10F1i680j396,2018/11/21,12,0.391413407,1,-1.102213965
OL10F1i680j396,2018/11/21,13,0.479399294,1,-0.51684988
OL10F1i680j396,2018/11/21,14,1.703941864,1,0.306714309
OL10F1i680j396,2018/11/21,15,1.792626792,1,0.425814361
OL10F1i680j396,2018/11/21,16,0.601061162,1,-0.805730857
OL10F1i680j396,2018/11/21,17,0.66670636,1,-0.734777634
OL10F1i680j396,2018/11/21,18,2.081594017,1,0.810988997
OL10F1i680j396,2018/11/21,19,1.838894008,1,0.656412334
OL10F1i680j396,2018/11/21,20,2.126842902,1,0.83379539
OL10F1i680j396,2018/11/21,21,2.074803025,1,0.664014465
OL10F1i680j396,2018/11/21,22,2.071947456,1,0.704559164
OL10F1i680j396,2018/11/21,23,2.00275189,1,0.603197417
OL10F1i680j396,2018/11/21,24,2.351830323,1,0.643742116
OL10F1i680j396,2018/11/21,25,2.522604368,1,0.914884788
OL10F1i680j396,2018/11/21,26,2.858401011,1,1.2696509
OL10F1i680j396,2018/11/21,27,2.425504422,1,0.785648561
OL10F1i680j396,2018/11/21,28,2.794308767,1,1.033984839
OL10F1i680j396,2018/11/21,29,2.298715895,1,0.841397521
OL10F1i680j396,2018/11/21,30,2.640084716,1,0.841397521
OL10F1i680j396,2018/11/21,31,2.581487214,1,0.988372054
OL10F1i680j396,2018/11/21,32,2.564869332,1,1.023848665
OL10F1i680j396,2018/11/21,33,2.25380115,1,0.75017195
OL10F1i680j396,2018/11/21,34,2.919844535,1,1.183493415
OL10F1i680j396,2018/11/21,35,2.367526404,1,1.039052927
OL10F1i680j396,2018/11/21,36,2.118044949,1,0.940225224
OL10F1i680j396,2018/11/21,37,2.50698254,1,1.365944559
OL10F1i680j396,2018/11/21,38,1.88724774,1,0.85406774
OL10F1i680j396,2018/11/21,39,2.021020317,1,0.892078395
OL10F1i680j396,2018/11/21,40,1.772971951,1,0.651344247
OL10F1i680j396,2018/11/21,41,1.632953612,1,0.276305785
OL10F1i680j396,2018/11/21,42,1.616624256,1,0.359929226
OL10F1i680j396,2018/11/21,43,1.249914914,1,-0.02524541
OL10F1i680j396,2018/11/21,44,1.180897556,1,0.025435463
OL10F1i680j396,2018/11/21,45,1.12501136,1,-0.28878595
OL10F1i680j396,2018/11/21,46,0.576350733,1,-0.628347801
OL10F1i680j396,2018/11/21,47,0.321151776,1,-0.937501127
OL10F1i680j396,2018/11/22,0,0.300700303,1,-1.175701231
OL10F1i680j396,2018/11/22,1,0.222921059,1,-1.277062977
OL10F1i680j396,2018/11/22,2,0.316867362,1,-1.190905493
OL10F1i680j396,2018/11/22,3,0.27774013,1,-1.24412041
OL10F1i680j396,2018/11/22,4,0.249604503,1,-1.353084287
OL10F1i680j396,2018/11/22,5,0.181072974,1,-1.396163029
OL10F1i680j396,2018/11/22,6,0.209201175,1,-1.418969422
OL10F1i680j396,2018/11/22,7,0.155009014,1,-1.454446034
OL10F1i680j396,2018/11/22,8,0.19540916,1,-1.416435379
OL10F1i680j396,2018/11/22,9,0.123159663,1,-1.370822593
OL10F1i680j396,2018/11/22,10,0.23198208,1,-1.378424724
OL10F1i680j396,2018/11/22,11,0.212543633,1,-1.411367291
OL10F1i680j396,2018/11/22,12,0.441997919,1,-1.071805441
OL10F1i680j396,2018/11/22,13,0.825851282,1,-0.321728518
OL10F1i680j396,2018/11/22,14,1.781118596,1,0.250965349
OL10F1i680j396,2018/11/22,15,2.26281868,1,0.653878291
OL10F1i680j396,2018/11/22,16,1.606306233,1,0.301646222
OL10F1i680j396,2018/11/22,17,1.279808221,1,-0.004973061
OL10F1i680j396,2018/11/22,18,2.803389943,1,1.259514725
OL10F1i680j396,2018/11/22,19,2.222587195,1,0.990906097
OL10F1i680j396,2018/11/22,20,2.148214055,1,0.765376212
OL10F1i680j396,2018/11/22,21,2.240304026,1,0.64627616
OL10F1i680j396,2018/11/22,22,2.248097438,1,0.757774081
OL10F1i680j396,2018/11/22,23,2.128780912,1,0.724831513
OL10F1i680j396,2018/11/22,24,2.285699296,1,0.793250692
OL10F1i680j396,2018/11/22,25,2.546275251,1,0.767910255
OL10F1i680j396,2018/11/22,26,2.633616195,1,0.952895442
OL10F1i680j396,2018/11/22,27,2.943865469,1,1.16575511
OL10F1i680j396,2018/11/22,28,2.091518498,1,0.534778239
OL10F1i680j396,2018/11/22,29,2.498560097,1,0.800852823
OL10F1i680j396,2018/11/22,30,2.283063305,1,0.732433644
OL10F1i680j396,2018/11/22,31,2.861105952,1,1.06185932
OL10F1i680j396,2018/11/22,32,2.552453123,1,0.876874133
OL10F1i680j396,2018/11/22,33,2.611000769,1,0.998508228
OL10F1i680j396,2018/11/22,34,3.315531748,1,1.586406357
OL10F1i680j396,2018/11/22,35,2.256484876,1,0.836329434
OL10F1i680j396,2018/11/22,36,1.389291492,1,0.055843987
OL10F1i680j396,2018/11/22,37,2.372652002,1,1.236708332
OL10F1i680j396,2018/11/22,38,1.958613623,1,0.879408176
OL10F1i680j396,2018/11/22,39,1.770316866,1,0.846465609
OL10F1i680j396,2018/11/22,40,1.82493121,1,0.70202512
OL10F1i680j396,2018/11/22,41,2.072653923,1,0.864203914
OL10F1i680j396,2018/11/22,42,1.727907638,1,0.49423354
OL10F1i680j396,2018/11/22,43,1.565230383,1,0.342190921
OL10F1i680j396,2018/11/22,44,1.285016558,1,0.088786555
OL10F1i680j396,2018/11/22,45,1.106169061,1,-0.20516251
OL10F1i680j396,2018/11/22,46,0.661329363,1,-0.567530753
OL10F1i680j396,2018/11/22,47,0.308019554,1,-0.972977738
OL10F1i680j396,2018/11/23,0,0.180197846,1,-1.249188497
OL10F1i680j396,2018/11/23,1,0.200846621,1,-1.266926803
OL10F1i680j396,2018/11/23,2,0.20927755,1,-1.383492811
OL10F1i680j396,2018/11/23,3,0.213803817,1,-1.322675763
OL10F1i680j396,2018/11/23,4,0.214816844,1,-1.393628986
OL10F1i680j396,2018/11/23,5,0.161063838,1,-1.459514121
OL10F1i680j396,2018/11/23,6,0.131282971,1,-1.401231117
OL10F1i680j396,2018/11/23,7,0.126257085,1,-1.492456688
OL10F1i680j396,2018/11/23,8,0.176547767,1,-1.500058819
OL10F1i680j396,2018/11/23,9,0.149899328,1,-1.484854557
OL10F1i680j396,2018/11/23,10,0.206818706,1,-1.411367291
OL10F1i680j396,2018/11/23,11,0.237364381,1,-1.302403414
OL10F1i680j396,2018/11/23,12,0.47197927,1,-1.010988393
OL10F1i680j396,2018/11/23,13,0.742687615,1,-0.182356117
OL10F1i680j396,2018/11/23,14,1.621861234,1,0.162273821
OL10F1i680j396,2018/11/23,15,2.139129697,1,0.658946378
OL10F1i680j396,2018/11/23,16,0.958769947,1,-0.354671086
OL10F1i680j396,2018/11/23,17,0.811368711,1,-0.372409391
OL10F1i680j396,2018/11/23,18,2.279821619,1,0.831261347
OL10F1i680j396,2018/11/23,19,1.943356696,1,0.696957033
OL10F1i680j396,2018/11/23,20,1.915631584,1,0.511971846
OL10F1i680j396,2018/11/23,21,2.091616088,1,0.734967688
OL10F1i680j396,2018/11/23,22,1.972240159,1,0.539846326
OL10F1i680j396,2018/11/23,23,1.893925231,1,0.524642064
OL10F1i680j396,2018/11/23,24,2.205596985,1,0.752705993
OL10F1i680j396,2018/11/23,25,1.98559408,1,0.544914413
OL10F1i680j396,2018/11/23,26,2.694190956,1,0.851533696
OL10F1i680j396,2018/11/23,27,2.61688375,1,1.071995494
OL10F1i680j396,2018/11/23,28,2.091484553,1,0.714695338
OL10F1i680j396,2018/11/23,29,2.448058323,1,0.785648561
OL10F1i680j396,2018/11/23,30,2.163145328,1,0.613333592
OL10F1i680j396,2018/11/23,31,2.431532727,1,0.593061243
OL10F1i680j396,2018/11/23,32,2.278488242,1,0.745103862
OL10F1i680j396,2018/11/23,33,2.28323833,1,0.567720806
OL10F1i680j396,2018/11/23,34,2.232426815,1,0.567720806
OL10F1i680j396,2018/11/23,35,1.060141578,1,-0.215298684
OL10F1i680j396,2018/11/23,36,0.198834357,1,-0.940035171
OL10F1i680j396,2018/11/23,37,0.620988619,1,-0.357205129
OL10F1i680j396,2018/11/23,38,0.548362553,1,-0.656222281
OL10F1i680j396,2018/11/23,39,0.657667615,1,-0.496577531
OL10F1i680j396,2018/11/23,40,0.861367684,1,-0.212764641
OL10F1i680j396,2018/11/23,41,1.125517343,1,-0.220366772
OL10F1i680j396,2018/11/23,42,1.262666323,1,0.068514205
OL10F1i680j396,2018/11/23,43,0.834166588,1,-0.499111574
OL10F1i680j396,2018/11/23,44,0.766986468,1,-0.4889754
OL10F1i680j396,2018/11/23,45,0.703600691,1,-0.552326491
OL10F1i680j396,2018/11/23,46,0.550291016,1,-0.709437198
OL10F1i680j396,2018/11/23,47,0.324758364,1,-0.985647957
OL10F1i680j397,2018/11/12,0,0.148955998,1,-1.431515732
OL10F1i680j397,2018/11/12,1,0.033735402,1,-1.585359887
OL10F1i680j397,2018/11/12,2,0.108579989,1,-1.530770026
OL10F1i680j397,2018/11/12,3,0.062434311,1,-1.540695455
OL10F1i680j397,2018/11/12,4,0.084406219,1,-1.510919167
OL10F1i680j397,2018/11/12,5,0.070380156,1,-1.54565817
OL10F1i680j397,2018/11/12,6,0.039112799,1,-1.54565817
OL10F1i680j397,2018/11/12,7,0.025170794,1,-1.62009889
OL10F1i680j397,2018/11/12,8,0.148738847,1,-1.540695455
OL10F1i680j397,2018/11/12,9,0.147202448,1,-1.45136659
OL10F1i680j397,2018/11/12,10,0.373676554,1,-1.401739444
OL10F1i680j397,2018/11/12,11,0.286979745,1,-1.362037726
OL10F1i680j397,2018/11/12,12,0.704142465,1,-0.761549248
OL10F1i680j397,2018/11/12,13,0.810399176,1,-0.329793069
OL10F1i680j397,2018/11/12,14,2.634289412,1,1.079617904
OL10F1i680j397,2018/11/12,15,2.712958652,1,1.312865495
OL10F1i680j397,2018/11/12,16,0.680589793,1,-0.855840827
OL10F1i680j397,2018/11/12,17,0.253849096,1,-0.935244262
OL10F1i680j397,2018/11/12,18,1.108458273,1,-0.270240493
OL10F1i680j397,2018/11/12,19,1.467968666,1,0.196254688
OL10F1i680j397,2018/11/12,20,1.9242652,1,0.459278567
OL10F1i680j397,2018/11/12,21,2.122238868,1,0.419576849
OL10F1i680j397,2018/11/12,22,2.127950163,1,0.399725991
OL10F1i680j397,2018/11/12,23,2.338889826,1,0.498980285
OL10F1i680j397,2018/11/12,24,2.199332015,1,0.742153305
OL10F1i680j397,2018/11/12,25,2.43599352,1,0.81163131
OL10F1i680j397,2018/11/12,26,2.186186229,1,0.459278567
OL10F1i680j397,2018/11/12,27,2.066716019,1,0.598234578
OL10F1i680j397,2018/11/12,28,2.264645323,1,0.583346434
OL10F1i680j397,2018/11/12,29,2.53359923,1,0.732227875
OL10F1i680j397,2018/11/12,30,2.280833552,1,0.528756573
OL10F1i680j397,2018/11/12,31,2.175445444,1,0.553570146
OL10F1i680j397,2018/11/12,32,2.377379193,1,0.727265161
OL10F1i680j397,2018/11/12,33,2.606954116,1,0.985326325
OL10F1i680j397,2018/11/12,34,2.633943839,1,1.13917048
OL10F1i680j397,2018/11/12,35,2.405118436,1,1.243387489
OL10F1i680j397,2018/11/12,36,2.382579133,1,1.263238348
OL10F1i680j397,2018/11/12,37,2.421843705,1,1.228499345
OL10F1i680j397,2018/11/12,38,1.742865029,1,0.503942999
OL10F1i680j397,2018/11/12,39,1.909744127,1,0.861258457
OL10F1i680j397,2018/11/12,40,2.231563707,1,0.836444884
OL10F1i680j397,2018/11/12,41,2.133801556,1,0.657787155
OL10F1i680j397,2018/11/12,42,1.905713998,1,0.439427708
OL10F1i680j397,2018/11/12,43,1.887552733,1,0.439427708
OL10F1i680j397,2018/11/12,44,1.760148352,1,0.399725991
OL10F1i680j397,2018/11/12,45,1.392722468,1,-0.195799773
OL10F1i680j397,2018/11/12,46,0.752368586,1,-0.453860937
OL10F1i680j397,2018/11/12,47,0.475569237,1,-1.014647697
OL10F1i680j397,2018/11/13,0,0.471669865,1,-0.632518666
OL10F1i680j397,2018/11/13,1,0.440362814,1,-0.870728971
OL10F1i680j397,2018/11/13,2,0.230588293,1,-1.242932573
OL10F1i680j397,2018/11/13,3,0.356587032,1,-1.163529138
OL10F1i680j397,2018/11/13,4,0.163248246,1,-1.362037726
OL10F1i680j397,2018/11/13,5,0.183165396,1,-1.426553017
OL10F1i680j397,2018/11/13,6,0.120070293,1,-1.401739444
OL10F1i680j397,2018/11/13,7,0.162066759,1,-1.471217449
OL10F1i680j397,2018/11/13,8,0.048749151,1,-1.515881882
OL10F1i680j397,2018/11/13,9,0.157840494,1,-1.342186867
OL10F1i680j397,2018/11/13,10,0.289303023,1,-1.391814014
OL10F1i680j397,2018/11/13,11,0.48558852,1,-1.287597006
OL10F1i680j397,2018/11/13,12,0.593068746,1,-0.940206977
OL10F1i680j397,2018/11/13,13,0.792086138,1,-0.443935507
OL10F1i680j397,2018/11/13,14,2.156249795,1,0.449353138
OL10F1i680j397,2018/11/13,15,3.95109088,1,2.454289874
OL10F1i680j397,2018/11/13,16,2.1803792,1,1.025028042
OL10F1i680j397,2018/11/13,17,0.91272616,1,-0.16106077
OL10F1i680j397,2018/11/13,18,2.884099039,1,1.630479235
OL10F1i680j397,2018/11/13,19,1.873188101,1,0.692526158
OL10F1i680j397,2018/11/13,20,1.943430495,1,0.513868429
OL10F1i680j397,2018/11/13,21,1.736871205,1,0.201217403
OL10F1i680j397,2018/11/13,22,2.035243186,1,0.3352107
OL10F1i680j397,2018/11/13,23,1.856135939,1,0.295508982
OL10F1i680j397,2018/11/13,24,1.933887542,1,0.300471697
OL10F1i680j397,2018/11/13,25,2.112298973,1,0.444390423
OL10F1i680j397,2018/11/13,26,2.279759474,1,0.503942999
OL10F1i680j397,2018/11/13,27,2.200793695,1,0.498980285
OL10F1i680j397,2018/11/13,28,1.890188895,1,0.345136129
OL10F1i680j397,2018/11/13,29,2.078215663,1,0.360024273
OL10F1i680j397,2018/11/13,30,1.938340297,1,0.300471697
OL10F1i680j397,2018/11/13,31,2.144395238,1,0.474166711
OL10F1i680j397,2018/11/13,32,2.302947893,1,0.65282444
OL10F1i680j397,2018/11/13,33,2.385390417,1,0.593271864
OL10F1i680j397,2018/11/13,34,2.980128655,1,1.119319621
OL10F1i680j397,2018/11/13,35,3.281678507,1,1.724770814
OL10F1i680j397,2018/11/13,36,2.793411796,1,1.3823435
OL10F1i680j397,2018/11/13,37,2.435722666,1,1.198723057
OL10F1i680j397,2018/11/13,38,2.112969104,1,0.66274987
OL10F1i680j397,2018/11/13,39,2.094943267,1,0.66274987
OL10F1i680j397,2018/11/13,40,2.449228035,1,0.876146601
OL10F1i680j397,2018/11/13,41,2.258705202,1,0.771929593
OL10F1i680j397,2018/11/13,42,2.344414325,1,0.910885604
OL10F1i680j397,2018/11/13,43,1.82944976,1,0.340173414
OL10F1i680j397,2018/11/13,44,1.711443565,1,0.305434411
OL10F1i680j397,2018/11/13,45,1.515811855,1,-0.032030188
OL10F1i680j397,2018/11/13,46,0.908154322,1,-0.384382931
OL10F1i680j397,2018/11/13,47,0.711609645,1,-0.801250965
OL10F1i680j397,2018/11/14,0,0.525628296,1,-0.870728971
OL10F1i680j397,2018/11/14,1,0.487022182,1,-1.069237559
OL10F1i680j397,2018/11/14,2,0.324726597,1,-1.213156285
OL10F1i680j397,2018/11/14,3,0.364525872,1,-1.252858003
OL10F1i680j397,2018/11/14,4,0.138163845,1,-1.456329305
OL10F1i680j397,2018/11/14,5,0.133325822,1,-1.411664873
OL10F1i680j397,2018/11/14,6,0.141507497,1,-1.500993737
OL10F1i680j397,2018/11/14,7,0.117408446,1,-1.500993737
OL10F1i680j397,2018/11/14,8,0.083682384,1,-1.54565817
OL10F1i680j397,2018/11/14,9,0.117086223,1,-1.401739444
OL10F1i680j397,2018/11/14,10,0.279874483,1,-1.406702158
OL10F1i680j397,2018/11/14,11,0.446685867,1,-1.262783432
OL10F1i680j397,2018/11/14,12,0.5697449,1,-0.885617115
OL10F1i680j397,2018/11/14,13,0.875250163,1,-0.458823652
OL10F1i680j397,2018/11/14,14,2.256881603,1,0.454315852
OL10F1i680j397,2018/11/14,15,3.524074658,1,2.146601563
OL10F1i680j397,2018/11/14,16,2.44549211,1,1.293014636
OL10F1i680j397,2018/11/14,17,0.506493356,1,-0.850878112
OL10F1i680j397,2018/11/14,18,2.715807295,1,1.163984054
OL10F1i680j397,2018/11/14,19,2.231243819,1,0.950587322
OL10F1i680j397,2018/11/14,20,1.993685691,1,0.369949703
OL10F1i680j397,2018/11/14,21,1.762053674,1,0.062261391
OL10F1i680j397,2018/11/14,22,1.771286078,1,0.230993691
OL10F1i680j397,2018/11/14,23,1.85033358,1,0.340173414
OL10F1i680j397,2018/11/14,24,2.080938218,1,0.434464994
OL10F1i680j397,2018/11/14,25,2.026459092,1,0.350098844
OL10F1i680j397,2018/11/14,26,2.220626787,1,0.508905714
OL10F1i680j397,2018/11/14,27,2.009589056,1,0.449353138
OL10F1i680j397,2018/11/14,28,2.161351668,1,0.32528527
OL10F1i680j397,2018/11/14,29,1.917652613,1,0.226030976
OL10F1i680j397,2018/11/14,30,2.357123475,1,0.330247985
OL10F1i680j397,2018/11/14,31,2.338586282,1,0.637936296
OL10F1i680j397,2018/11/14,32,2.426943242,1,0.657787155
OL10F1i680j397,2018/11/14,33,2.524282767,1,0.623048152
OL10F1i680j397,2018/11/14,34,3.075789348,1,1.188797627
OL10F1i680j397,2018/11/14,35,3.14264139,1,1.461746935
OL10F1i680j397,2018/11/14,36,2.909176435,1,1.536187656
OL10F1i680j397,2018/11/14,37,2.604668197,1,1.263238348
OL10F1i680j397,2018/11/14,38,2.26275868,1,0.925773748
OL10F1i680j397,2018/11/14,39,1.944558277,1,0.479129426
OL10F1i680j397,2018/11/14,40,2.335744644,1,0.970438181
OL10F1i680j397,2018/11/14,41,2.079992562,1,0.672675299
OL10F1i680j397,2018/11/14,42,2.203455542,1,0.816594025
OL10F1i680j397,2018/11/14,43,1.717101157,1,0.424539564
OL10F1i680j397,2018/11/14,44,1.603475334,1,0.320322556
OL10F1i680j397,2018/11/14,45,1.335756617,1,-0.066769191
OL10F1i680j397,2018/11/14,46,1.022011305,1,-0.48859994
OL10F1i680j397,2018/11/14,47,0.778186163,1,-0.602742378
OL10F1i680j397,2018/11/15,0,0.411589187,1,-0.850878112
OL10F1i680j397,2018/11/15,1,0.623932156,1,-0.979908694
OL10F1i680j397,2018/11/15,2,0.419324887,1,-0.960057836
OL10F1i680j397,2018/11/15,3,0.254017212,1,-1.267746147
OL10F1i680j397,2018/11/15,4,0.226915412,1,-1.411664873
OL10F1i680j397,2018/11/15,5,0.187464044,1,-1.431515732
OL10F1i680j397,2018/11/15,6,0.201847355,1,-1.426553017
OL10F1i680j397,2018/11/15,7,0.113980735,1,-1.505956452
OL10F1i680j397,2018/11/15,8,0.130764378,1,-1.466254735
OL10F1i680j397,2018/11/15,9,0.078694924,1,-1.500993737
OL10F1i680j397,2018/11/15,10,0.393913592,1,-1.396776729
OL10F1i680j397,2018/11/15,11,0.354203045,1,-1.282634291
OL10F1i680j397,2018/11/15,12,0.56677484,1,-1.084125703
OL10F1i680j397,2018/11/15,13,0.987110761,1,-0.409196505
OL10F1i680j397,2018/11/15,14,2.036205186,1,0.350098844
OL10F1i680j397,2018/11/15,15,4.145452376,1,2.528730595
OL10F1i680j397,2018/11/15,16,3.033108741,1,1.863726826
OL10F1i680j397,2018/11/15,17,0.873893555,1,-0.47867451
OL10F1i680j397,2018/11/15,18,2.308136159,1,0.950587322
OL10F1i680j397,2018/11/15,19,2.342249824,1,1.089543333
OL10F1i680j397,2018/11/15,20,2.082813185,1,0.429502279
OL10F1i680j397,2018/11/15,21,1.648913521,1,0.201217403
OL10F1i680j397,2018/11/15,22,1.808341784,1,0.260769979
OL10F1i680j397,2018/11/15,23,2.073956708,1,0.374912417
OL10F1i680j397,2018/11/15,24,2.262866088,1,0.628010867
OL10F1i680j397,2018/11/15,25,2.340054968,1,0.523793858
OL10F1i680j397,2018/11/15,26,2.425621659,1,0.692526158
OL10F1i680j397,2018/11/15,27,2.135391659,1,0.573421005
OL10F1i680j397,2018/11/15,28,1.987304264,1,0.389800561
OL10F1i680j397,2018/11/15,29,2.179732418,1,0.439427708
OL10F1i680j397,2018/11/15,30,2.371294305,1,0.766966878
OL10F1i680j397,2018/11/15,31,2.482251276,1,1.029990757
OL10F1i680j397,2018/11/15,32,2.058032328,1,0.910885604
OL10F1i680j397,2018/11/15,33,3.04505903,1,1.049841616
OL10F1i680j397,2018/11/15,34,3.567070484,1,1.531224941
OL10F1i680j397,2018/11/15,35,2.696095621,1,1.203685771
OL10F1i680j397,2018/11/15,36,2.394989409,1,1.278126492
OL10F1i680j397,2018/11/15,37,2.500024939,1,1.253312918
OL10F1i680j397,2018/11/15,38,2.326381482,1,1.154058624
OL10F1i680j397,2018/11/15,39,2.224453775,1,0.90592289
OL10F1i680j397,2018/11/15,40,2.197531766,1,0.762004163
OL10F1i680j397,2018/11/15,41,1.899295212,1,0.613122723
OL10F1i680j397,2018/11/15,42,2.138137564,1,0.89599746
OL10F1i680j397,2018/11/15,43,1.532322309,1,0.097000394
OL10F1i680j397,2018/11/15,44,1.774179085,1,0.538682002
OL10F1i680j397,2018/11/15,45,1.483384027,1,-0.0022539
OL10F1i680j397,2018/11/15,46,0.676477941,1,-0.473711796
OL10F1i680j397,2018/11/15,47,0.339460151,1,-1.123827421
OL10F1i680j397,2018/11/16,0,0.304526918,1,-1.213156285
OL10F1i680j397,2018/11/16,1,0.289286679,1,-1.019610412
OL10F1i680j397,2018/11/16,2,0.315949508,1,-1.123827421
OL10F1i680j397,2018/11/16,3,0.298397666,1,-1.297522435
OL10F1i680j397,2018/11/16,4,0.168630313,1,-1.411664873
OL10F1i680j397,2018/11/16,5,0.193941204,1,-1.436478446
OL10F1i680j397,2018/11/16,6,0.143410484,1,-1.481142879
OL10F1i680j397,2018/11/16,7,0.148759862,1,-1.500993737
OL10F1i680j397,2018/11/16,8,0.081307737,1,-1.426553017
OL10F1i680j397,2018/11/16,9,0.162986731,1,-1.496031023
OL10F1i680j397,2018/11/16,10,0.401450821,1,-1.446403876
