date,time,grid_id,region,gmv,cnt_call,is_exp,const,cnt_call_1
2020/3/10,20,OL10F1i397j763,12,3.7766737272042636,46.16508396880607,-1,1,72.92052078847166
2020/3/10,21,OL10F1i397j763,12,37.698033257992634,61.62327002508023,-1,1,44.84582859497355
2020/3/10,22,OL10F1i397j763,12,9.537108899129146,33.28326225524428,-1,1,52.3096060467728
2020/3/10,23,OL10F1i397j763,12,-3.435436604107439,41.01235528338136,-1,1,34.52791805307223
2020/3/10,24,OL10F1i397j763,12,-9.090564769813781,22.97780488439485,-1,1,62.615063417622224
2020/3/10,25,OL10F1i397j763,12,19.616838432106128,51.31781265423079,-1,1,44.820302091091804
2020/3/10,26,OL10F1i397j763,12,17.174299678500724,33.28326225524428,-1,1,49.733241704060426
2020/3/10,27,OL10F1i397j763,12,12.072158765031372,38.435990940669,-1,1,65.41755921524887
2020/3/10,28,OL10F1i397j763,12,21.484750100572903,53.89417699694315,-1,1,42.004148675923346
2020/3/10,29,OL10F1i397j763,12,3.1652357342150803,30.706897912531925,-1,1,55.097897899170945
2020/3/10,30,OL10F1i397j763,12,3.8194155733365793,43.58871962609372,-1,1,60.03869907490986
2020/3/10,31,OL10F1i397j763,12,10.867658694233299,48.74144831151843,-1,1,37.048636975937505
2020/3/10,32,OL10F1i397j763,12,-4.684916599537784,25.55416922710721,-1,1,60.03869907490986
2020/3/10,33,OL10F1i397j763,12,31.081332052093106,48.74144831151843,-1,1,60.22074019235832
2020/3/10,34,OL10F1i397j763,12,15.693877553371962,48.74144831151843,-1,1,52.309606046772785
2020/3/10,35,OL10F1i397j763,12,17.65795783870403,41.01235528338136,-1,1,42.17059098684881
2020/3/10,36,OL10F1i397j763,12,1.0502620269452634,30.706897912531925,-1,1,47.156877361348066
2020/3/10,37,OL10F1i397j763,12,-2.8384594345025995,35.85962659795664,-1,1,34.42551946573745
2020/3/10,38,OL10F1i397j763,12,-10.116369076989615,22.97780488439485,-1,1,29.12232696236155
2020/3/10,39,OL10F1i397j763,12,-15.104445200721596,17.82507619897013,-1,1,24.103747690201914
2020/3/10,40,OL10F1i397j763,12,-18.78519259710052,12.672347513545413,-1,1,39.427784333210994
2020/3/10,41,OL10F1i397j763,12,-9.221993519177268,28.13053356981957,-1,1,39.54532740722705
2020/3/10,42,OL10F1i397j763,12,-12.26706106192076,28.13053356981957,-1,1,47.156877361348066
2020/3/10,43,OL10F1i397j763,12,-8.79371086226585,35.85962659795664,-1,1,42.10483734424183
2020/3/10,44,OL10F1i397j763,12,5.804968607301924,30.706897912531925,-1,1,21.393233934224483
2020/3/10,45,OL10F1i397j763,12,-12.106074324898977,10.095983170833051,-1,1,26.62959227671397
2020/3/10,46,OL10F1i397j763,12,-13.160106604594667,15.24871185625777,-1,1,47.15687736134807
2020/3/10,47,OL10F1i397j763,12,-4.352304293242748,35.85962659795664,-1,1,11.36365957634932
2020/3/11,0,OL10F1i397j763,12,-20.278753643846827,15.24871185625777,-1,1,21.745147515960106
2020/3/11,1,OL10F1i397j763,12,-19.704142288945533,10.095983170833051,-1,1,11.087776563375044
2020/3/11,2,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,23.96959827693684
2020/3/11,3,OL10F1i397j763,12,-18.368135795445696,12.672347513545413,-1,1,18.816869591512123
