cnt_answer,gmv,sum_online_time,cnt_call,sum_online_time_lag,cnt_call_lag,cnt_finish,date,time
0.211110569,0.288072452,0.469494109,0.142628737,0.424956647,0.129846865,0.152009972,4,11
0.247277434,0.337631158,0.610592471,0.196628395,0.469494109,0.142628737,0.166394309,4,12
0.392892105,0.491182538,0.948182064,0.317227271,0.610592471,0.196628395,0.288930807,4,13
0.714217269,0.748014139,1.548542287,0.529321025,0.948182064,0.317227271,0.636392839,4,14
1.170720738,1.099374424,2.339895355,0.836532522,1.548542287,0.529321025,1.234122397,4,15
1.608236544,1.497168662,3.070793215,1.204459611,2.339895355,0.836532522,1.860934702,4,16
2.035399628,1.846531754,3.53391508,1.567048762,3.070793215,1.204459611,2.349426715,4,17
2.300351316,1.929613369,3.515894819,1.85178823,3.53391508,1.567048762,2.586626368,4,18
2.393663596,1.955596202,3.10767497,2.025429849,3.515894819,1.85178823,2.536377157,4,19
2.353192594,2.026495291,2.524378398,2.082647312,3.10767497,2.025429849,2.355543476,4,20
2.254588396,2.119056557,1.973814064,2.040637415,2.524378398,2.082647312,2.196145157,4,21
2.171625182,1.965989337,1.603104403,1.943348688,1.973814064,2.040637415,2.062068272,4,22
2.230242188,1.916619879,1.504134444,1.833786472,1.603104403,1.943348688,1.955807055,4,23
2.260907015,1.909487422,1.587191029,1.756439344,1.504134444,1.833786472,1.958669839,4,24
2.154243951,1.869400064,1.684201764,1.725255195,1.587191029,1.756439344,2.128892504,4,25
2.057586373,1.902570593,1.798022537,1.714920312,1.684201764,1.725255195,2.211667256,4,26
2.117658535,2.0822626,1.88032919,1.716949166,1.798022537,1.714920312,2.165788683,4,27
2.206716412,2.039852596,1.940141178,1.750573358,1.88032919,1.716949166,2.098443613,4,28
2.286935285,1.875738432,1.954628779,1.827747612,1.940141178,1.750573358,2.172891281,4,29
2.331889004,1.968159536,1.907582538,1.935025326,1.954628779,1.827747612,2.335559191,4,30
2.379522942,1.997639952,1.857123819,2.04970703,1.907582538,1.935025326,2.454808521,4,31
2.438848126,2.049700727,1.836896358,2.144773442,1.857123819,2.04970703,2.475565387,4,32
2.496504272,1.960171565,1.843464657,2.203363219,1.836896358,2.144773442,2.507013429,4,33
2.506325548,2.035210175,1.949842646,2.233354036,1.843464657,2.203363219,2.520441071,4,34
2.49862564,2.326396006,2.287354199,2.236988251,1.949842646,2.233354036,2.5305696,4,35
2.457700064,2.25827231,2.612054455,2.207888885,2.287354199,2.236988251,2.611796151,4,36
2.355350931,2.128186399,2.680258479,2.147526809,2.612054455,2.207888885,2.652572174,4,37
2.249098852,2.008676508,2.537277144,2.067797037,2.680258479,2.147526809,2.615545894,4,38
2.149734095,1.736629642,2.375472863,1.998438387,2.537277144,2.067797037,2.542838287,4,39
2.095858422,1.682664226,2.325722672,1.974803873,2.375472863,1.998438387,2.48212126,4,40
2.116371285,1.934021134,2.416223404,1.999646329,2.325722672,1.974803873,2.515251364,4,41
2.22451176,2.133090059,2.569472436,2.027940533,2.416223404,1.999646329,2.642755684,4,42
2.413791108,2.25668044,2.754209182,1.997202529,2.569472436,2.027940533,2.689697099,4,43
2.471446401,1.963350899,2.841513344,1.873078654,2.754209182,1.997202529,2.42429527,4,44
2.202008068,1.711058128,2.658031776,1.647813198,2.841513344,1.873078654,1.895476764,4,45
