cnt_answer,gmv,sum_online_time,cnt_call,sum_online_time_lag,cnt_call_lag,cnt_finish,date,time
0.35805824,0.606978071,0.383178462,0.508678901,0.715730305,0.981847318,0.268032063,6,1
0.291837438,0.39943142,0.270875033,0.471677218,0.383178462,0.508678901,0.209347032,6,2
0.209385186,0.301694605,0.174089998,0.381257005,0.270875033,0.471677218,0.185195681,6,3
0.189594217,0.320833338,0.151364683,0.330107951,0.174089998,0.381257005,0.190131819,6,4
0.241070211,0.462823186,0.277133504,0.42805836,0.151364683,0.330107951,0.244408264,6,5
0.452107549,0.785138958,0.640670345,0.795502591,0.277133504,0.42805836,0.520640485,6,6
0.984664327,1.428027783,1.29338149,1.492767219,0.640670345,0.795502591,1.448131766,6,7
1.629836095,2.302244197,2.112116444,2.289289812,1.29338149,1.492767219,2.57546185,6,8
1.831496759,2.960354856,2.784165532,2.773505186,2.112116444,2.289289812,2.905791007,6,9
1.809763217,3.231862323,3.063541069,2.56374464,2.784165532,2.773505186,2.620065316,6,10
1.980257018,3.00968576,2.91619409,2.204501345,3.063541069,2.56374464,2.512139218,6,11
1.990608981,2.772614897,2.480788432,2.105588827,2.91619409,2.204501345,2.452973286,6,12
1.906698523,2.724494198,2.095301142,2.154539906,2.480788432,2.105588827,2.379208508,6,13
1.981345347,2.799571077,1.941948089,2.337537517,2.095301142,2.154539906,2.417934684,6,14
2.302379507,2.827198037,1.997375696,2.4350379,1.941948089,2.337537517,2.817305515,6,15
2.083212422,2.868901414,2.159185825,2.323399493,1.997375696,2.4350379,2.505375015,6,16
1.900088611,2.88073687,2.304845744,2.027813416,2.159185825,2.323399493,2.256255632,6,17
1.985337612,3.136887655,2.475873295,1.780844612,2.304845744,2.027813416,2.143411547,6,18
1.969728072,3.360802268,2.72419087,1.705436864,2.475873295,1.780844612,2.701427335,6,19
1.874278955,3.318703514,2.851484848,1.872203301,2.72419087,1.705436864,2.540299059,6,20
1.931966163,2.935172851,2.783866231,2.124277414,2.851484848,1.872203301,2.646577497,6,21
1.800185441,2.568594601,2.465429471,2.170295062,2.783866231,2.124277414,2.276876482,6,22
